smiles,DockingScore
C[NH2+]CC(Cn1c2ccccc2c(c1C)C)O,-9.405936241149902
Oc1nc2c(Br)cc(cc2nc1O)C(F)(F)F,-9.404065132141112
COc1ccc(cc1)OC[C@@H](C[NH+]1CCc2c(C1)cccc2)O,-9.401729583740234
Cc1nn(c2c1nc(Cc1ccccc1)nc2O)C,-9.401601791381836
Oc1nc2c(Cl)cc(cc2nc1O)C(F)(F)F,-9.395368576049805
ONC(=O)C(C(=O)NC1Cc2c(C1)cccc2)CC(C)C,-9.39154815673828
ONC(=O)c1c(O)cccc1O,-9.388731002807615
CCOC(=O)C1Oc2ccccc2N(C1=O)O,-9.388360023498535
OCC(C1OC(=O)C(=C1[O-])O)O,-9.387696266174316
O[C@@H]1[C@@H](O)C=C[C@H]([C@@H]1O)O,-9.38390064239502
OC[C@H]1O[C@H](C(=O)[O-])[C@@H]([C@H]([C@@H]1O)O)O,-9.383180618286133
NS(=O)(=O)c1cccnc1NCc1ccc(cc1)n1cncc1,-9.382762908935549
O[C@@H]1CC(=C[C@H]([C@H]1O)O)C(=O)NC1CC(C)(C)Oc2c1cccc2,-9.38115119934082
OC(Cc1ccccc1)CNc1cc[nH+]c2c1cnn2C,-9.380850791931152
CC[NH+](Cc1cc(ccc1O)NC(=O)C)CC,-9.380500793457031
O[C@@H]1CO[C@H]([C@@H]([C@@H]1O)O)Oc1ccc2c(c1)cccc2,-9.380254745483398
CC/C=C/CC(c1ccc(cc1O)O)(O)C,-9.37547492980957
Oc1n(Cc2ccccc2)nc(c2-c1nnc2C)c1ccccc1,-9.37303352355957
O[C@H]1[C@H](OCc2ccc3c(c2)cccc3)CC(=C[C@@H]1[NH3+])C(=O)[O-],-9.367645263671877
Nc1nc(NCc2ccccc2)nc2c1nc(n2Cc1ccccc1)O,-9.367627143859863
Oc1cc2c(cc1O)c(=O)oc1c2ccc(c1Cl)Cl,-9.36733055114746
Oc1ccc(cc1C[NH+]1CCCCC1)c1nc2c(s1)cccc2,-9.366609573364258
OC[C@H](Cn1nc2c(n1)ncnc2N)O,-9.364728927612305
ONC(=O)N/N=C/c1ccc2c(c1)OCCO2,-9.362947463989258
O[C@@H]1[C@@H](O)C=C[C@@H]([C@H]1O)O,-9.356959342956545
Brc1ccc(cc1)C[NH2+][C@H]1C[C@@H](O)[C@@H]([C@H]([C@H]1O)O)O,-9.35664176940918
O[C@H]1CO[C@@H]([C@H]1O)c1ccc(c(c1)O)O,-9.350725173950195
O[C@H]1C[C@H]2[C@H]([C@@H]([C@@H]1O)O)CCc1c2cc2OCOc2c1,-9.348633766174316
COc1ccccc1C(CNC(=O)Nc1ncccc1C)O,-9.34823989868164
OC[C@H]1O[C@@H]([C@H]([C@@H]1O)O)C[NH2+]C(CO)CC,-9.348081588745115
OC[C@@H]1[NH2+]C[C@H]([C@H]([C@@H]1O)O)CO,-9.346428871154783
CC[C@@H]1[NH2+]C[C@H]([C@H]([C@@H]([C@H]1O)O)O)O,-9.346269607543944
N#Cc1cn(c2c1c(O)ncn2)C1O[C@@H]([C@H]([C@H]1O)O)C,-9.3456449508667
Fc1ccc2c(c1)c1ccc(c(c1oc2=O)O)O,-9.34353733062744
O[C@@H]([C@@H]([C@@H]([C@@H](O)C)O)O)C[NH2+]C1CCCCCCC1,-9.339256286621094
O=C(Nc1ccc(cc1)O)CC(C)(C)C,-9.33834457397461
Oc1cc(/C=C/c2ccc(c(c2)CC(C(O)(C)C)O)O)cc(c1)O,-9.336813926696776
Oc1ccc2c(c1O)ccc1c2cc2cccc3c2c1CC3,-9.33670425415039
OC[C@@H]1[C@@H](O)[C@@H](CN1C(=O)C)O,-9.334240913391112
[O-]n1c(cccc1=O)C(=O)NO,-9.329316139221191
C[NH+](Cc1sc2c(c1)c1c(O)cccc1c(=O)[nH]2)C,-9.327887535095217
Cc1cc2nc(O)c(nc2cc1n1cncc1)O,-9.325311660766602
OC[C@H]1[NH2+]CC[C@H]([C@H]1O)O,-9.32396125793457
OCC1CC1(CO)Cn1cnc2c1nc1[nH]c(cn1c2=O)c1ccco1,-9.322176933288574
O[C@@H]1[C@H](O)C=C[C@H]([C@H]1O)O,-9.317893981933594
OCCNc1nnc(c(n1)O)Cc1ccc(cc1)Cl,-9.316848754882812
COc1ccc(cc1)C[C@@H](C[NH+]1CCOCC1)O,-9.31608772277832
CO[C@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)O,-9.315841674804688
CC[C@@H](NC(=O)NCc1ccccc1)CO,-9.311768531799316
O[C@H]([C@@H](c1ccccc1)O)/C=C\1/C=CC(=O)O1,-9.309452056884766
ONC(=O)CNc1ccc(cc1)Br,-9.30845546722412
Oc1ccc(cc1)NC(=O)c1cccc(c1)C,-9.3084135055542
CCCCc1ccccc1COC(=O)C(CC)O,-9.303894996643066
Cc1ccc(c2c1nccc2O)O,-9.303244590759276
O=C(Nc1ccncc1)NCC1(O)CCCC1,-9.301931381225586
O=C1OCc2c1c([O-])c(c(c2C)O)O,-9.301430702209473
O=C(C(c1ccccc1)O)NN=Cc1ccccc1O,-9.301029205322266
COc1cc(cc(c1OC)O)[C@H]([C@@H]([NH3+])C)O,-9.29881191253662
OC[C@H]([C@@H]1OC(=O)[C@@H]([C@H]1O)O)O,-9.2982759475708
Oc1cc2c(=O)cc(oc2cc1O)c1ccccc1,-9.296659469604492
ONC(=O)Cc1ccccn1,-9.294227600097656
Oc1[nH+]c(cn1Cc1ccccc1)c1ccccc1,-9.292170524597168
CC(=C)C#Cc1cc(ccc1O)C(=O)[O-],-9.28954792022705
OCC1OC(C)C(C(C1O)O)O,-9.287834167480469
OCc1cc(Br)cc(c1O)CO,-9.28603744506836
Oc1cc2nc(O)c(nc2cc1O)O,-9.28388214111328
O[C@@H]1[C@@H](O)[C@H](O)[C@@H]([C@@H]([C@H]1O)Cl)O,-9.283656120300291
ONC(=O)[C@@H](NC(=O)Nc1ccccc1O)CC(C)C,-9.282022476196287
OC[C@H]1[NH2+][C@@H]([C@H]([C@H]1O)O)C,-9.281326293945312
O[C@@H]1[C@@H](O)C[C@@](C[C@@H]1O)(O)C(=O)[O-],-9.281288146972656
CCOC(=O)c1cnc2n(c1O)ncn2,-9.276613235473633
OC[C@@H]1CN(C(=O)[C@@H]1[NH3+])O,-9.274212837219238
On1c(=O)[nH]c2c(c1=O)cc(s2)Cc1ccccc1,-9.274185180664062
CC(=O)Nc1cccc2c1ccc(c2)O,-9.273311614990234
CC(=O)c1cc(O)c(c(c1)O)O,-9.27163314819336
OC(c1ccc(c(n1)C)O)C[NH2+]C(C)(C)C,-9.270044326782228
C=CC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1-c3ccc2)O)O,-9.26889419555664
O[C@H]1CN(C(=O)[C@@H]1[NH3+])O,-9.26756477355957
Fc1ccc(cc1)CNC(=O)c1cc(C)ccc1O,-9.26620388031006
COC(=O)[C@@H]1OC(CO)C(C(C1O)O)O,-9.266156196594238
COc1ccc2c(c1O)O[C@H]([C@@H](C2=O)O)c1cccc(c1O)O,-9.264888763427734
COc1cc(OC)cc(c1)C(=O)Nc1ccc(cc1)O,-9.26267433166504
COC(=O)c1ccc(c(c1)CC(C(O)(C)C)O)O,-9.260992050170898
COc1cc(O)c(c(c1OC)O)CCCc1ccccc1,-9.258689880371094
O=C(CSc1nc2c(o1)cccc2)N/N=C/c1ccc(cc1O)F,-9.25808334350586
OC1CC[NH+](CC1)Cc1cc2nc(O)c(nc2cc1[N+](=O)[O-])O,-9.25718116760254
ON(C(=O)C(F)(F)F)c1ccccc1,-9.25706672668457
OC[C@H]1O[C@@H](Oc2ccc3c(c2C)oc(=O)c(c3C)C)[C@@H]([C@H]([C@@H]1O)O)O,-9.256562232971191
Cc1ccc(c2c1c(O)c(cc2)Cc1ccccc1)C,-9.25459098815918
Oc1ccc2c(c1)C(=CC(N2Cc1ccccc1)(C)C)C,-9.252042770385742
OC[C@@H]1[NH2+]C[C@H]([C@@H]1O)O,-9.25184154510498
OC[C@@H]1[NH+]2[C@@H](C)CC[C@@H]2[C@@H]([C@@H]1O)O,-9.2501220703125
O=C1COc2c(N1O)ccc(c2F)F,-9.248249053955078
O=C1C=C(C)[C@]2([C@@](C1)(C)C[C@H]([C@@H](C2)C(O)(C)C)O)O,-9.246891975402832
C[C@H]1CN(C(=O)[C@@H]1[NH3+])O,-9.244487762451172
CNC(=O)/C=C/c1ccc(c(c1)O)O,-9.241942405700684
OCC1=CC(=O)CC([C@@H]1CO)(C)C,-9.24181842803955
ONC(=O)N/N=C/c1ccccc1O,-9.241331100463867
OC[C@H]1[NH2+][C@H]([C@H]([C@H]1O)O)C,-9.240504264831545
O[C@@H]1CN2[C@H]([C@H]1O)COC2=O,-9.239486694335938
Oc1cc2CCc3c(-c2cc1O)c(O)c(c(c3)Br)O,-9.236261367797852
Oc1nc2ccccc2nc1C(c1ccccc1)Cl,-9.232610702514648
O[C@@H]1[C@H](O)C=C[C@@H]([C@H]1O)O,-9.232279777526855
Oc1ccc(cc1)[C@H]1NN=C(C1)c1ccccc1O,-9.225862503051758
CCCC[NH2+][C@H]1C[C@@H](O)[C@@H]([C@H]([C@H]1O)O)O,-9.224838256835938
ONC(=O)CC(c1ccc(cc1)F)O,-9.223219871520996
Oc1nc(CSc2nnnn2c2ccccc2)nc2c1cccc2,-9.219148635864258
OCC(Cc1nc2c([nH]1)ncnc2N)O,-9.218388557434082
COc1ccc(c(c1)C(=S)NCc1ccccc1)O,-9.218297958374023
BrCC(C(C(C(CBr)O)O)O)O,-9.217366218566896
OC(COc1ccccc1C)C[NH2+]CCCSc1ccccc1,-9.217262268066406
OC[C@H]1O[C@@H](Oc2cc(ccc2O)C(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,-9.217018127441406
Oc1nc2ccnc(c2cc1O)C,-9.215303421020508
O=C1NCc2c(N1)nc(c(c2C)O)C,-9.2144775390625
Oc1cc2ncc(cc2cc1O)c1cccnc1,-9.214038848876951
OCC1OC(C=CC1O)C#Cc1ccccc1,-9.21351432800293
[NH3+]Cc1cc(O)c(c(c1)O)O,-9.212621688842772
N#CCC1(O)C[NH+](C1)Cc1cc(F)cc(c1)F,-9.209283828735352
Oc1cc2ncc(cc2cc1O)c1ccncc1,-9.208745956420898
Oc1cc2ccc3-c4[nH]ncc4CCc3c2cc1O,-9.206292152404783
O[C@@H]1CC(=CC(=O)[C@H]1O)C(=O)[O-],-9.202661514282228
OC(C([NH2+]C(C)C)C)COc1cccc2c1cco2,-9.201590538024902
Oc1ccc2c(c1O)oc(=O)c1c2cccc1,-9.200872421264648
CO[C@H]1[C@H](OC)[C@@H](O)[C@H]([C@@H]([C@@H]1O)O)O,-9.200105667114258
Fc1ccc(cc1)Cn1c(O)nc2c1ncnc2N,-9.19856071472168
CC[C@@H]1[NH2+][C@@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-9.19845485687256
ONC(=O)[C@@H](NC(=O)NCCc1ccccc1)C,-9.197853088378906
OCc1ccc(c(c1)Br)OCc1ccccc1,-9.195006370544434
C[NH+]1CCc2c(C1Cc1ccccc1C)ccc(c2)O,-9.194316864013672
COc1cc(O)c2c(c1)cc(c(c2O)C(=O)C)C,-9.193368911743164
ONC(=O)c1cnc(nc1)NC12CC3CC(C1)CC(C2)C3,-9.19293975830078
NC[C@H]1[NH2+][C@H]([C@@H]([C@@H]1O)O)CO,-9.19041919708252
Oc1c(O)cc(cc1O)c1cc2c(o1)cccc2,-9.189583778381348
C[C@H](Cn1cnc2c1ncnc2N)O,-9.182659149169922
O=c1ccn(c(=O)n1Cc1ccccc1)O,-9.182235717773438
CN(C(=O)c1ccccc1O)O,-9.18163013458252
OC[C@@H]1[NH2+][C@@H]([C@@H]1O)CO,-9.18137550354004
CC(=CCC[C@@]([C@H]1CCC(=CC1)C)(O)C)C,-9.17940616607666
Nc1nc(NCCC(=O)NO)c2c(n1)[nH]cn2,-9.17727756500244
OCC(Cn1c(O)nc2c1ncnc2N)O,-9.174302101135254
[O-]C(=O)C[C@@H]([C@H](C(=O)[O-])O)C(O)O,-9.172467231750488
Fc1ccc2c(c1)c1cc(O)c(cc1oc2=O)O,-9.172451972961426
Oc1ccc2c(c1)ccc1c2CCC(O1)(C)C,-9.171920776367188
O[C@@H]1CO[C@H]([C@@H]([C@H]1O)O)Oc1ccc2c(c1)cc(cc2)[S-],-9.171260833740234
OC[C@@H]1NC[C@H]([C@H](C1(F)F)O)O,-9.170900344848633
CO[C@@H]1OC(CO)[C@@H]([C@@H](C1O)O)O,-9.17076587677002
Cc1ccc(c(c1)Cn1nnc2c1cccc2)O,-9.170662879943848
OCC1O/C(=N\O)/C(C(C1O)O)O,-9.170318603515623
O=C(c1ccc(cc1)O)NCC(C)(C)C,-9.168817520141602
Fc1ccc(cc1)C/N=C/c1cc(Cl)ccc1O,-9.168540000915527
OC(Cc1ccccc1)CNC(=O)C(N1CCCC1=O)C(C)C,-9.167221069335938
Clc1cccc(c1)C(c1[nH]cc([nH+]1)c1cccc(c1)C(F)(F)F)O,-9.167142868041992
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)[n+]1ccc(c(n1)O)Cl,-9.166804313659668
CCCCC/C=C/c1c(O)ccc(c1CO)O,-9.16575527191162
CCCC(=O)Nc1ccc(c(c1)C(=O)C)O,-9.165464401245115
C[NH+](CC1CCc2c1ccc(c2O)O)C,-9.1651611328125
Oc1ccc2c(c1)c(=O)oc1c2ccc(c1O)O,-9.163939476013184
OC[C@@H]([C@@H](C(=O)CO)O)O,-9.163918495178224
NC(=O)Nc1ccccc1O,-9.163349151611328
OC[C@H]1[NH2+][C@@H](C)[C@H]([C@H]([C@@H]1O)O)O,-9.160304069519045
ONC(=O)[C@@H]1C[C@H](CN1S(=O)(=O)C)O,-9.159008026123049
Oc1ccc(cc1/C=N/NC(=O)NO)Br,-9.156306266784668
COc1ccc(cc1)C(P(=O)(CC[C@@H](C(=O)[O-])[NH3+])[O-])O,-9.154932022094728
Clc1cc2nc(O)c(nc2cc1C(F)(F)F)O,-9.153926849365234
COc1cc(OC)c(c(c1)OC)C[C@H](Cc1ccc(c(c1)OC)OC)O,-9.153468132019045
Cc1ccc(c2c1nc([nH]2)Cc1cccs1)O,-9.153310775756836
O[C@H]1C=C[C@H]([C@@H]1O)OC(=O)c1c(O)ccc2c1cccc2,-9.1521577835083
N#Cc1cccc(c1)C(=O)/C=C(/C(=O)[O-])\O,-9.149709701538086
O=C1COc2c1ccc(c2O)O,-9.148683547973633
OCCCN(C(=O)Nc1ccc(cc1)Cl)Cc1cc2cccc(c2nc1O)C,-9.14678955078125
Oc1ccc(cc1O)C[C@@]1(O)COc2c([C@H]1O)ccc(c2O)O,-9.14627456665039
Oc1ccc2c(c1O)ncn2c1ccccc1,-9.146193504333496
[O-]C(=O)CO[C@@H]1CC(=C[C@H]([C@H]1O)O)C(=O)[O-],-9.14222526550293
CCC[NH+](CC(COc1ccc2c(c1)OCO2)O)CCC,-9.141955375671388
NC[C@@H]1[NH2+][C@H]([C@@H]([C@@H]1O)O)CO,-9.14113712310791
OC[C@H]1C[NH2+]C[C@H]([C@@H]1O)O,-9.14085292816162
OC(C(C(C1[NH2+]CCS1)O)O)C(O)C,-9.139671325683594
Oc1ccc(cc1O)c1cnc2c(n1)c(N)ncn2,-9.139444351196287
O[C@@H]1[C@H](O)C[NH+]2C([C@H]1O)CCCC2,-9.136435508728027
OC[C@@H](c1ccc(cc1)Br)OCC(=O)NO,-9.131111145019531
OC(C(Cc1cc(O)c(cc1O)O)[NH3+])O,-9.12942886352539
O[C@@H]1[C@H](C)C[C@@H]([C@H]([C@@H]1O)O)[NH3+],-9.1272554397583
O[C@@H]1[C@H](O)C[C@@](C[C@H]1O)(O)C(=O)[O-],-9.126845359802246
O=C(C1CCCCC1)Nc1ccc(cc1)O,-9.125718116760254
C[NH+]1CCC2C(C1)c1cc(O)c(cc1CC2)O,-9.125492095947266
OC(C/N=C/c1ccccc1O)C/N=C/c1ccccc1O,-9.124755859375
C=CC[NH+]1CCc2c3[C@@H]1Cc1ccc(c(c1-c3ccc2)O)O,-9.12325668334961
O[C@H]1CC[C@]2([C@@](C1)(O)[C@H](O)C=C1C2CC1)C,-9.119017601013184
COc1cc(CO)ccc1O,-9.118842124938965
OC[C@H](c1ccccc1)OCC(=O)NO,-9.118366241455078
OCC1CCCC[NH+]1Cc1cc(ccc1O)c1ccccc1,-9.118152618408203
Oc1ccc(nn1)C(=O)Nc1ccccn1,-9.116461753845217
CC(N(C(=O)N)O)c1ccc(o1)/C=C/c1ccccc1,-9.11630153656006
Oc1ccc(c(c1)C(=O)[O-])O,-9.114585876464844
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1n[nH]c2c1ncnc2C(=O)N,-9.113815307617188
Oc1ccc2c(c1)oc1-c3ccccc3CCc21,-9.112771034240724
Fc1ccc(cc1)c1nnc(c(c1)Cc1ccccn1)O,-9.111807823181152
O=C(C1CC1)N/N=C/c1ccc(cc1O)O,-9.110424041748049
COCC(=O)Nc1ccc(c(c1)C(=O)[O-])O,-9.110011100769045
OCCc1ccc2c(c1)c1ccc(c(c1c[n+]2C)O)O,-9.109719276428224
Oc1nc2c(nc1O)cc(c(c2Cl)Cl)C(F)(F)F,-9.108333587646484
Oc1cc2cc[nH]c2c(c1O)C,-9.105358123779297
OC[C@@H]([C@H]1OC(=O)C(=C1[O-])OC)O,-9.105079650878906
COc1cccc(c1O)C[NH2+]Cc1ccccc1Cl,-9.102142333984377
OCC(c1ccc(c(c1)OC)O)O,-9.102106094360352
O=C(Nc1ccc(cc1O)N)Cc1ccccc1,-9.101707458496094
O=C1C=C2[C@H](O1)[C@@H](O)[C@@H](C=C2)O,-9.100482940673828
CC[C@@H]1CN(C(=O)[C@@H]1[NH3+])O,-9.10035514831543
Fc1ccc(c(c1)C/N=C/1\C(=C(\C1=N/C(C)(C)C)O)O)F,-9.096479415893556
O[C@H]1CN2[C@H]([C@H]1O)COC2=O,-9.09503936767578
O=C(C1CCCC1)Nc1nc(C)c(c(c1C)C)O,-9.093847274780272
[NH3+]Cc1ccn(c1)c1cc2nc(O)c(nc2cc1C(F)(F)F)O,-9.093435287475586
ONC(=O)[C@@H](NC(=O)NCc1ccccc1OC)CC(C)C,-9.091851234436035
C[NH+](CC(COc1ccccc1O)O)C,-9.09019947052002
CCC[NH2+]C1C=CC(C(C1O)O)O,-9.090072631835938
ONC(=O)CCS/C=C/c1ccccc1,-9.089820861816406
Clc1ccc(cc1)Cc1nc2ccccc2c(c1O)C(=O)[O-],-9.08957862854004
NNC(=O)c1cccc(c1O)O,-9.086915016174316
OCC[NH2+]CC(Cn1c2ccccc2c(c1C)C)O,-9.085821151733398
O=C([C@@H](O)C)Nc1cccc(c1)c1n[nH]c2c1cc(cc2)c1nn[n-]n1,-9.084376335144045
O[C@H]1CN[C@@H]([C@H]1O)C[NH2+]Cc1cccs1,-9.08123016357422
O=CNc1cccc(c1)Cn1c(O)nc2c1ncnc2N(C)C,-9.07908058166504
OC1C(C)SC(C([C@@H]1O)O)O,-9.078197479248049
Oc1ccc(c(c1)O)Cc1nc2ccccc2c2n1nc(n2)N,-9.077211380004885
Oc1ccc2c(c1O)oc(=O)c1c2CCC1,-9.07661247253418
O=C1[C@@H]([NH3+])Cc2c(N1O)nn(c2)Cc1ccc2c(c1)cccc2,-9.076295852661133
O[C@H]1C[C@H]([C@H]([C@H]1O)O)[NH3+],-9.075575828552246
Brc1cccc(c1O)C(=O)/C=C/c1cc2c([nH]1)cccc2,-9.075295448303224
Clc1ccc(c(c1)Cc1ccccc1O)O,-9.075286865234377
ONC(=O)CCOc1cccc(c1)C,-9.07396125793457
O[C@H]1C[NH2+]C2([C@@H]([C@H]1O)O)CC2,-9.068278312683104
O[C@@H]1[C@@H](O)C[NH+]2C([C@H]1O)C(O)CC2,-9.06824779510498
ONC(=O)c1cc2c(s1)cc(cc2)CSc1ccc(cc1)F,-9.065841674804688
Nc1cc2nc(O)c(nc2cc1n1cncc1)O,-9.064574241638184
CC1(O)C(C)(O)C(C1(C)O)(C)O,-9.062938690185549
Oc1cc2oc(=O)c3c(c2cc1O)cc(c(c3)O)O,-9.06252098083496
CCO[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@@H]([C@H]1OC)O)O,-9.0623779296875
O[C@@H]1C[C@@](O)(C=C[C@H]1OCc1cccc(c1)F)C(=O)[O-],-9.062301635742188
Fc1ccc2c(c1)OCC(=O)N2O,-9.0615816116333
CCOC(=O)/C=C/C1=CC(C(=CC1)O)O,-9.061508178710938
Brc1ccc(c(c1)/C=N/Cc1cccs1)O,-9.060602188110352
OCc1ccc(c(c1)O)O,-9.058404922485352
OC[C@@H]1O[C@@H]2[C@@H]([C@H]1O)Oc1n2ccc(=[NH2+])n1,-9.058222770690918
O=CN/C=C/c1ccc(cc1O)O,-9.057859420776367
COc1cc2nccc(c2c(c1)O)O,-9.056963920593262
O[C@@H]1[C@H](O)[C@H]2O[C@@H]3C4C2C([C@H]1O)C(CC4)[C@H]3O,-9.056564331054688
O=CN(C(C(=O)[O-])C)O,-9.056510925292969
CC(=O)Nc1ccc(c(c1)C(=O)N1CCOC2(C1)CCC2)O,-9.05593490600586
NC[C@H]1[NH2+][C@H]([C@H]([C@@H]1O)O)CO,-9.055370330810549
OC[C@@H]1N=C(O[C@H]1C=C)c1ccc(cc1)OC,-9.053942680358888
OC[C@H]1OC([C@@H]([C@@H]1O)O)n1oc(=O)[n-]c1=O,-9.052042961120604
ClCC(CNc1cc2cccc3c2c(c1)C(=O)N3)O,-9.051566123962402
Oc1ccc(cc1O)c1oc2ccccc2c(=O)c1[O-],-9.051509857177734
CC[NH+](CC(COc1cccc2c1C[C@H](O)[C@@H](C2)O)O)CC,-9.0499849319458
O[C@@H]1[C@@H](F)[C@H](O)[C@H]([C@@H]([C@H]1O)F)O,-9.04917049407959
ONC(=O)N/N=C/c1ccc(cc1)O,-9.047786712646484
C=CC(=O)Nc1ccc(cc1)O,-9.04697322845459
CNC(=O)c1nc(nc(c1O)O)c1ccc(c(c1)Br)C,-9.046796798706056
OC[C@H](C([C@@H]([C@H](CO)O)O)O)O,-9.042705535888672
O[C@@H]1[C@H](O)C=C[C@H]([C@@H]1O)O,-9.04198932647705
ONC(=O)c1ccc2c(c1)NC(=O)CCS2,-9.041507720947266
C=Cc1cc2c(cc1C)ccc1c2ccc(c1C)O,-9.03738498687744
Oc1ccc(cc1O)c1c[nH+]c2n1cccc2,-9.035758972167969
Nc1ncnc2c1c(I)cn2CC(C(C[NH3+])O)O,-9.035268783569336
OCC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1-c3ccc2)O)O,-9.029111862182615
Clc1cc(Cl)c2c(-c3nc(O)c(nc3C2(C)CC(=O)[O-])O)c1,-9.025217056274414
O[C@@H]1CO[C@H]([C@@H]([C@H]1O)O)Sc1ccc2c(c1)cc(cc2)O,-9.024080276489258
On1c(=O)[nH]c2c(c1=O)scn2,-9.023239135742188
OC[C@@H]1[NH2+][C@H]([C@H]([C@H]1O)O)C,-9.023021697998049
Oc1ccc2c(c1O)c[n+](c1c2cccc1)C,-9.02236557006836
Oc1c(ccc2c1cccc2)Cc1cccnc1,-9.022261619567873
OC[C@@H]([C@H]([C@H]([C@H](/C=N/NC(=O)c1ccccc1)O)O)O)O,-9.02199363708496
CCC1Oc2ccccc2N(C1=O)O,-9.020902633666992
Oc1nc2c(nc1O)cc(c(c2Br)Cl)Cl,-9.019195556640623
[NH3+]CC(COc1ccccc1)O,-9.017671585083008
Oc1nc2cnccc2nc1O,-9.016284942626951
ONC(=O)Cc1cccc(c1)F,-9.015360832214355
N#CC(=C(CSc1nnc2n1c(C)cc(n2)C)O)c1nc2c([nH]1)cccc2,-9.014345169067385
Fc1ccc(cc1)c1nnc(n1c1cc(Cl)ccc1O)O,-9.014225959777832
Fc1ccc(cc1)c1csc2c1ccc(c2)O,-9.01388931274414
Oc1ccc(cc1C(=O)NO)Br,-9.013303756713867
Oc1ccccc1OCc1sc2n(n1)c(nn2)c1cccnc1,-9.010581016540527
CCCC[NH+](CCc1ccc(c(c1)O)O)CCC,-9.010534286499023
Oc1cc(/C=C/c2ccccc2)cc(c1O)O,-9.008023262023926
O=C(c1ccccc1)OCc1cc2ccccc2nc1O,-9.006555557250977
Oc1ccc(cc1Sc1cc(F)ccc1O)F,-9.003385543823242
OCC(CC(Cn1c2ccccc2c2c1cccc2)O)(C)C,-9.003148078918457
O[C@@H]1[C@@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)Cl)O,-9.000621795654297
Clc1ccc2c(c1Cl)nc(c(n2)O)O,-8.999958992004395
ONC(=O)N/N=C/c1ccc(cc1)c1ccccc1,-8.999950408935547
OC(C(C(=O)[O-])O)c1ccccc1,-8.998932838439941
OC(C[C@H]1[NH2+]C[C@@H]([C@@H]1O)O)O,-8.998842239379883
OCCC(CC(=O)[O-])(CC=C)O,-8.998228073120117
On1c(C)nc2c(c1=O)nccc2,-8.9971923828125
OC[C@H]1O[C@H]([C@]([C@@H]1O)(C)O)n1cnc2c1nc(N)[nH]c2=O,-8.994546890258789
ONC(=O)c1cc(O)c(c(c1)O)O,-8.992801666259766
NC(=[NH2+])N/N=C/c1ccc(cc1)O,-8.99111557006836
Nc1ncnc2c1c(F)cn2[C@@H]1O[C@@H]([C@]([C@H]1O)(O)C#C)CO,-8.99053955078125
C[C@]1(O)CS[C@@H]([C@H]1O)n1ccc(=O)[nH]c1=O,-8.987667083740234
Oc1cc(CCc2ccccc2)cc(c1O)O,-8.987391471862793
Oc1cc(ccc1O)c1oc2c(c1)cccc2O,-8.987347602844238
Oc1ccc(cc1O)c1c[nH+]c2n1ccnc2N,-8.987340927124023
Cc1ccc(c(c1)C(=O)NC(c1cccc(c1)Cl)C)O,-8.986612319946289
ONC(=O)CN1C(=O)C[C@@H](C1=O)NC(=O)[C@@H]1CCC[NH2+]1,-8.986539840698242
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)Cn1cnc2c1ncnc2N,-8.986509323120117
OC[C@H]1O[C@]2([C@@H]([C@@H]1O)O)CC(=O)NC2=O,-8.986413955688477
OC[C@@H]([C@@H]1[NH2+]C[C@@H]1O)O,-8.986021041870117
ONC(=O)Cc1ccccc1,-8.985901832580566
C=CCc1cc(cc(c1O)CC=C)c1cccc(c1)[N+](=O)[O-],-8.985485076904297
Brc1cc2nc(O)c(nc2c(c1)C(F)(F)F)O,-8.983909606933594
OC[C@@H]([C@H]1OC(=C(C1=O)O)[O-])O,-8.982271194458008
OC(c1ccccc1O)/C=C/c1ccncc1,-8.981122970581055
[O-]C(=O)c1ccnc(c1O)Cc1ccccc1,-8.980786323547363
O=C1CC(CC(=O)N1)CC(=O)c1cc(C)cc(c1O)C,-8.980173110961914
COc1ccc(cc1CC=C(C)C)C(CC(=O)c1ccc(cc1O)OC)O,-8.979321479797363
OCC(C[n+]1cccc(c1)Br)O,-8.979042053222656
OC(c1ccccc1)CNc1ncccn1,-8.9783296585083
OC[C@H]([C@H](C[C@@H](C(=O)[O-])O)O)O,-8.97761058807373
OC[C@H]1OC([C@@H]([C@@H]1O)O)n1[nH]c(=O)c2c1nc(N)[nH]c2=O,-8.976970672607422
OC(c1ccc(c(c1)F)F)CNC(=O)c1ccccc1C,-8.97652816772461
[O-]C(=O)CCC(=O)NO,-8.974003791809082
Nc1ncnc2c1c(=O)ccn2C1O[C@@H]([C@]([C@H]1O)(O)C#C)CO,-8.973544120788574
OCCOc1cc(c2[nH]ccc2)c2c3c1c(F)ccc3NC2=O,-8.973142623901367
O=C(Cc1ccccc1)Nc1ccc(cc1)O,-8.972094535827637
